Date,Year,Day,Month,GroundName,Cost,TotalCustomers
23,2016,Wednesday,May,Ground4,1780,27
24,2016,Tuesday,May,Ground4,1920,30
25,2016,Friday,May,Ground4,2130,28
26,2016,Wednesday,May,Ground4,1530,25
27,2016,Friday,May,Ground4,1960,30
28,2016,Monday,May,Ground4,2055,31
29,2016,Wednesday,May,Ground4,1755,27
30,2016,Thursday,May,Ground4,1425,23
1,2016,Saturday,June,Ground4,1615,25
2,2016,Sunday,June,Ground4,1355,21
3,2016,Friday,June,Ground4,1430,19
4,2016,Wednesday,June,Ground4,1670,23
5,2016,Saturday,June,Ground4,1770,26
6,2016,Thursday,June,Ground4,1910,30
7,2016,Monday,June,Ground4,1680,27
8,2016,Saturday,June,Ground4,1680,29
9,2016,Monday,June,Ground4,1710,27
10,2016,Tuesday,June,Ground4,1735,26
11,2016,Wednesday,June,Ground4,1180,19
12,2016,Sunday,June,Ground4,1435,24
13,2016,Saturday,June,Ground4,1960,30
14,2016,Monday,June,Ground4,1310,21
15,2016,Sunday,June,Ground4,1795,30
16,2016,Wednesday,June,Ground4,1375,24
17,2016,Sunday,June,Ground4,1710,27
18,2016,Sunday,June,Ground4,1940,30
19,2016,Saturday,June,Ground4,1685,26
20,2016,Thursday,June,Ground4,1530,23
21,2016,Monday,June,Ground4,1330,23
22,2016,Tuesday,June,Ground4,1585,24
23,2016,Friday,June,Ground4,1630,26
24,2016,Saturday,June,Ground4,1650,26
25,2016,Wednesday,June,Ground4,1570,25
26,2016,Tuesday,June,Ground4,1560,23
27,2016,Sunday,June,Ground4,2380,34
28,2016,Monday,June,Ground4,1345,18
29,2016,Thursday,June,Ground4,1210,19
30,2016,Tuesday,June,Ground4,1545,21
1,2016,Sunday,July,Ground4,1645,27
2,2016,Thursday,July,Ground4,2435,32
3,2016,Wednesday,July,Ground4,2025,29
4,2016,Monday,July,Ground4,1860,26
5,2016,Sunday,July,Ground4,1685,26
6,2016,Thursday,July,Ground4,1345,22
7,2016,Monday,July,Ground4,1635,25
8,2016,Thursday,July,Ground4,1345,22
9,2016,Monday,July,Ground4,1365,22
10,2016,Monday,July,Ground4,2155,32
11,2016,Saturday,July,Ground4,2045,31
12,2016,Thursday,July,Ground4,1670,24
13,2016,Saturday,July,Ground4,1800,24
14,2016,Monday,July,Ground4,1425,22
15,2016,Monday,July,Ground4,1940,26
16,2016,Tuesday,July,Ground4,1225,20
17,2016,Tuesday,July,Ground4,1245,18
18,2016,Saturday,July,Ground4,1500,24
19,2016,Thursday,July,Ground4,1405,22
20,2016,Monday,July,Ground4,1475,20
21,2016,Monday,July,Ground4,1715,28
22,2016,Sunday,July,Ground4,2055,32
23,2016,Sunday,July,Ground4,1815,25
24,2016,Wednesday,July,Ground4,1845,26
25,2016,Wednesday,July,Ground4,1515,22
26,2016,Monday,July,Ground4,1925,29
27,2016,Monday,July,Ground4,1760,26
28,2016,Monday,July,Ground4,1440,21
29,2016,Sunday,July,Ground4,1655,28
30,2016,Saturday,July,Ground4,1975,31
1,2016,Monday,August,Ground4,270,5
2,2016,Tuesday,August,Ground4,0,1
3,2016,Saturday,August,Ground4,255,6
4,2016,Sunday,August,Ground4,365,6
5,2016,Friday,August,Ground4,230,4
6,2016,Friday,August,Ground4,45,2
7,2016,Monday,August,Ground4,250,4
8,2016,Thursday,August,Ground4,390,7
9,2016,Saturday,August,Ground4,470,8
10,2016,Monday,August,Ground4,360,6
11,2016,Sunday,August,Ground4,70,2
12,2016,Saturday,August,Ground4,480,8
13,2016,Monday,August,Ground4,50,2
14,2016,Monday,August,Ground4,445,7
15,2016,Sunday,August,Ground4,255,4
16,2016,Sunday,August,Ground4,245,5
17,2016,Saturday,August,Ground4,265,5
18,2016,Wednesday,August,Ground4,380,7
19,2016,Wednesday,August,Ground4,50,2
20,2016,Sunday,August,Ground4,125,3
21,2016,Monday,August,Ground4,175,4
22,2016,Thursday,August,Ground4,380,6
23,2016,Thursday,August,Ground4,415,7
24,2016,Friday,August,Ground4,445,8
25,2016,Monday,August,Ground4,200,4
26,2016,Tuesday,August,Ground4,170,3
27,2016,Saturday,August,Ground4,205,4
28,2016,Monday,August,Ground4,660,9
29,2016,Tuesday,August,Ground4,0,1
30,2016,Wednesday,August,Ground4,140,3
1,2016,Tuesday,September,Ground4,240,5
2,2016,Tuesday,September,Ground4,235,4
3,2016,Wednesday,September,Ground4,220,4
4,2016,Saturday,September,Ground4,310,6
5,2016,Friday,September,Ground4,140,3
6,2016,Saturday,September,Ground4,320,7
7,2016,Monday,September,Ground4,400,6
8,2016,Saturday,September,Ground4,280,4
9,2016,Sunday,September,Ground4,775,12
10,2016,Saturday,September,Ground4,300,5
11,2016,Wednesday,September,Ground4,345,5
12,2016,Sunday,September,Ground4,435,8
13,2016,Monday,September,Ground4,70,2
14,2016,Monday,September,Ground4,445,7
15,2016,Sunday,September,Ground4,365,7
16,2016,Saturday,September,Ground4,205,5
17,2016,Saturday,September,Ground4,475,7
18,2016,Thursday,September,Ground4,170,3
19,2016,Thursday,September,Ground4,250,5
20,2016,Thursday,September,Ground4,105,3
21,2016,Monday,September,Ground4,140,3
22,2016,Wednesday,September,Ground4,400,7
23,2016,Saturday,September,Ground4,375,7
24,2016,Friday,September,Ground4,565,9
25,2016,Friday,September,Ground4,55,2
26,2016,Saturday,September,Ground4,575,10
27,2016,Saturday,September,Ground4,640,10
28,2016,Monday,September,Ground4,190,4
29,2016,Thursday,September,Ground4,160,4
30,2016,Sunday,September,Ground4,245,5
1,2016,Wednesday,October,Ground4,705,12
2,2016,Tuesday,October,Ground4,515,9
3,2016,Thursday,October,Ground4,915,14
4,2016,Thursday,October,Ground4,455,8
5,2016,Monday,October,Ground4,425,8
6,2016,Monday,October,Ground4,495,9
7,2016,Monday,October,Ground4,550,10
8,2016,Wednesday,October,Ground4,755,13
9,2016,Thursday,October,Ground4,615,10
10,2016,Sunday,October,Ground4,1280,18
11,2016,Saturday,October,Ground4,750,10
12,2016,Thursday,October,Ground4,280,6
13,2016,Wednesday,October,Ground4,295,6
14,2016,Monday,October,Ground4,655,12
15,2016,Friday,October,Ground4,480,8
16,2016,Monday,October,Ground4,715,13
17,2016,Tuesday,October,Ground4,685,11
18,2016,Saturday,October,Ground4,695,12
19,2016,Sunday,October,Ground4,810,13
20,2016,Wednesday,October,Ground4,980,15
21,2016,Monday,October,Ground4,900,13
22,2016,Saturday,October,Ground4,825,13
23,2016,Thursday,October,Ground4,745,12
24,2016,Saturday,October,Ground4,830,14
25,2016,Thursday,October,Ground4,400,8
26,2016,Monday,October,Ground4,465,8
27,2016,Monday,October,Ground4,330,6
28,2016,Monday,October,Ground4,1000,16
29,2016,Tuesday,October,Ground4,645,9
30,2016,Wednesday,October,Ground4,435,8
1,2016,Thursday,November,Ground4,525,10
2,2016,Friday,November,Ground4,365,7
3,2016,Friday,November,Ground4,550,9
4,2016,Friday,November,Ground4,800,14
5,2016,Wednesday,November,Ground4,600,11
6,2016,Friday,November,Ground4,540,8
7,2016,Monday,November,Ground4,555,9
8,2016,Tuesday,November,Ground4,735,13
9,2016,Thursday,November,Ground4,385,7
10,2016,Friday,November,Ground4,595,9
11,2016,Friday,November,Ground4,685,11
12,2016,Tuesday,November,Ground4,715,11
13,2016,Friday,November,Ground4,620,9
14,2016,Monday,November,Ground4,845,12
15,2016,Friday,November,Ground4,440,8
16,2016,Monday,November,Ground4,520,9
17,2016,Thursday,November,Ground4,840,14
18,2016,Thursday,November,Ground4,545,9
19,2016,Saturday,November,Ground4,830,14
20,2016,Tuesday,November,Ground4,920,16
21,2016,Monday,November,Ground4,665,11
22,2016,Thursday,November,Ground4,530,9
23,2016,Wednesday,November,Ground4,520,10
24,2016,Sunday,November,Ground4,575,10
25,2016,Tuesday,November,Ground4,325,6
26,2016,Friday,November,Ground4,625,12
27,2016,Thursday,November,Ground4,560,9
28,2016,Monday,November,Ground4,550,9
29,2016,Tuesday,November,Ground4,775,13
30,2016,Thursday,November,Ground4,750,13
1,2016,Friday,December,Ground4,815,12
2,2016,Tuesday,December,Ground4,815,13
3,2016,Tuesday,December,Ground4,815,13
4,2016,Sunday,December,Ground4,900,12
5,2016,Sunday,December,Ground4,650,11
6,2016,Friday,December,Ground4,505,10
7,2016,Monday,December,Ground4,575,10
8,2016,Wednesday,December,Ground4,680,12
9,2016,Tuesday,December,Ground4,880,13
10,2016,Tuesday,December,Ground4,360,6
11,2016,Sunday,December,Ground4,870,14
12,2016,Wednesday,December,Ground4,615,9
13,2016,Sunday,December,Ground4,1150,16
14,2016,Monday,December,Ground4,715,12
15,2016,Friday,December,Ground4,765,12
16,2016,Tuesday,December,Ground4,740,13
17,2016,Tuesday,December,Ground4,500,8
18,2016,Monday,December,Ground4,510,9
19,2016,Saturday,December,Ground4,625,11
20,2016,Friday,December,Ground4,645,10
21,2016,Monday,December,Ground4,635,10
22,2016,Wednesday,December,Ground4,1020,15
23,2016,Monday,December,Ground4,735,13
24,2016,Tuesday,December,Ground4,610,10
25,2016,Tuesday,December,Ground4,920,14
26,2016,Wednesday,December,Ground4,645,10
27,2016,Saturday,December,Ground4,795,14
28,2016,Monday,December,Ground4,355,8
29,2016,Monday,December,Ground4,535,10
30,2016,Friday,December,Ground4,890,12
1,2017,Monday,January,Ground1,790,13
2,2017,Thursday,January,Ground1,380,6
3,2017,Tuesday,January,Ground1,915,14
4,2017,Thursday,January,Ground1,335,7
5,2017,Wednesday,January,Ground1,1000,15
6,2017,Monday,January,Ground1,925,14
7,2017,Monday,January,Ground1,640,10
8,2017,Wednesday,January,Ground1,955,13
9,2017,Thursday,January,Ground1,785,14
10,2017,Friday,January,Ground1,525,10
11,2017,Tuesday,January,Ground1,630,11
12,2017,Tuesday,January,Ground1,750,11
13,2017,Friday,January,Ground1,605,12
14,2017,Monday,January,Ground1,530,11
15,2017,Thursday,January,Ground1,895,14
16,2017,Saturday,January,Ground1,660,12
17,2017,Saturday,January,Ground1,1030,16
18,2017,Friday,January,Ground1,505,9
19,2017,Saturday,January,Ground1,970,15
20,2017,Monday,January,Ground1,575,9
21,2017,Monday,January,Ground1,815,14
22,2017,Sunday,January,Ground1,870,13
23,2017,Thursday,January,Ground1,485,8
24,2017,Monday,January,Ground1,770,12
25,2017,Wednesday,January,Ground1,405,7
26,2017,Wednesday,January,Ground1,730,13
27,2017,Wednesday,January,Ground1,575,10
28,2017,Monday,January,Ground1,720,11
29,2017,Thursday,January,Ground1,695,12
30,2017,Tuesday,January,Ground1,585,8
1,2017,Tuesday,February,Ground1,1205,18
2,2017,Sunday,February,Ground1,1075,17
3,2017,Sunday,February,Ground1,1230,19
4,2017,Wednesday,February,Ground1,1235,20
5,2017,Friday,February,Ground1,1140,17
6,2017,Saturday,February,Ground1,1360,21
7,2017,Monday,February,Ground1,1215,18
8,2017,Thursday,February,Ground1,1215,20
9,2017,Thursday,February,Ground1,1380,20
10,2017,Tuesday,February,Ground1,1390,20
11,2017,Sunday,February,Ground1,1515,22
12,2017,Monday,February,Ground1,1510,20
13,2017,Wednesday,February,Ground1,980,17
14,2017,Monday,February,Ground1,915,17
15,2017,Wednesday,February,Ground1,1185,19
16,2017,Tuesday,February,Ground1,1045,17
17,2017,Sunday,February,Ground1,1435,21
18,2017,Thursday,February,Ground1,1055,15
19,2017,Monday,February,Ground1,1135,19
20,2017,Thursday,February,Ground1,1140,16
21,2017,Monday,February,Ground1,975,17
22,2017,Wednesday,February,Ground1,1130,17
23,2017,Friday,February,Ground1,1365,19
24,2017,Saturday,February,Ground1,1280,21
25,2017,Thursday,February,Ground1,1245,19
26,2017,Sunday,February,Ground1,910,14
27,2017,Tuesday,February,Ground1,1000,16
28,2017,Monday,February,Ground1,1055,14
29,2017,Sunday,February,Ground1,1315,19
30,2017,Tuesday,February,Ground1,1140,17
1,2017,Wednesday,March,Ground1,930,16
2,2017,Wednesday,March,Ground1,1300,21
3,2017,Friday,March,Ground1,1100,18
4,2017,Saturday,March,Ground1,880,15
5,2017,Monday,March,Ground1,1340,18
6,2017,Friday,March,Ground1,745,13
7,2017,Monday,March,Ground1,1050,17
8,2017,Wednesday,March,Ground1,1010,17
9,2017,Friday,March,Ground1,1175,18
10,2017,Wednesday,March,Ground1,1135,17
11,2017,Tuesday,March,Ground1,995,15
12,2017,Monday,March,Ground1,1040,18
13,2017,Friday,March,Ground1,1115,17
14,2017,Monday,March,Ground1,1160,17
15,2017,Wednesday,March,Ground1,1090,17
16,2017,Friday,March,Ground1,1065,19
17,2017,Saturday,March,Ground1,1165,19
18,2017,Wednesday,March,Ground1,1085,15
19,2017,Monday,March,Ground1,1040,16
20,2017,Sunday,March,Ground1,1150,20
21,2017,Monday,March,Ground1,830,15
22,2017,Monday,March,Ground1,870,15
23,2017,Monday,March,Ground1,1160,18
24,2017,Wednesday,March,Ground1,915,14
25,2017,Thursday,March,Ground1,940,15
26,2017,Monday,March,Ground1,965,17
27,2017,Saturday,March,Ground1,1160,17
28,2017,Monday,March,Ground1,1405,21
29,2017,Sunday,March,Ground1,985,17
30,2017,Friday,March,Ground1,1020,16
1,2017,Thursday,April,Ground1,1385,22
2,2017,Monday,April,Ground1,1515,21
3,2017,Friday,April,Ground1,1425,22
4,2017,Monday,April,Ground1,1905,27
5,2017,Friday,April,Ground1,1525,24
6,2017,Saturday,April,Ground1,1620,26
7,2017,Monday,April,Ground1,1465,23
8,2017,Tuesday,April,Ground1,1400,21
9,2017,Saturday,April,Ground1,1810,25
10,2017,Wednesday,April,Ground1,1755,29
11,2017,Monday,April,Ground1,1540,22
12,2017,Monday,April,Ground1,1855,30
13,2017,Sunday,April,Ground1,1775,24
14,2017,Monday,April,Ground1,1995,28
15,2017,Sunday,April,Ground1,1280,22
16,2017,Monday,April,Ground1,1870,28
17,2017,Friday,April,Ground1,1290,22
18,2017,Monday,April,Ground1,1615,22
19,2017,Monday,April,Ground1,1305,19
20,2017,Thursday,April,Ground1,1965,30
21,2017,Monday,April,Ground1,1965,28
22,2017,Sunday,April,Ground1,1950,30
23,2017,Wednesday,April,Ground1,1745,29
24,2017,Monday,April,Ground1,1665,25
25,2017,Saturday,April,Ground1,1285,22
26,2017,Monday,April,Ground1,1185,19
27,2017,Thursday,April,Ground1,1630,28
28,2017,Monday,April,Ground1,1195,20
29,2017,Saturday,April,Ground1,2290,33
30,2017,Tuesday,April,Ground1,1880,29
1,2017,Friday,May,Ground1,1440,22
2,2017,Monday,May,Ground1,1500,22
3,2017,Monday,May,Ground1,2245,30
4,2017,Friday,May,Ground1,1090,19
5,2017,Sunday,May,Ground1,1905,28
6,2017,Tuesday,May,Ground1,1780,27
7,2017,Monday,May,Ground1,1415,21
8,2017,Sunday,May,Ground1,1520,24
9,2017,Friday,May,Ground1,1480,25
10,2017,Wednesday,May,Ground1,1715,25
11,2017,Saturday,May,Ground1,1360,22
12,2017,Monday,May,Ground1,1255,20
13,2017,Wednesday,May,Ground1,1395,24
14,2017,Monday,May,Ground1,1490,24
15,2017,Wednesday,May,Ground1,1420,21
16,2017,Saturday,May,Ground1,1920,28
17,2017,Friday,May,Ground1,1695,28
18,2017,Thursday,May,Ground1,1960,29
19,2017,Monday,May,Ground1,1800,27
20,2017,Wednesday,May,Ground1,1990,26
21,2017,Monday,May,Ground1,1535,22
22,2017,Monday,May,Ground1,1900,29
23,2017,Monday,May,Ground1,1735,26
24,2017,Saturday,May,Ground1,1955,28
25,2017,Thursday,May,Ground1,1815,26
26,2017,Sunday,May,Ground1,2040,33
27,2017,Thursday,May,Ground1,1960,29
28,2017,Monday,May,Ground1,1980,28
29,2017,Sunday,May,Ground1,1795,27
30,2017,Thursday,May,Ground1,1335,22
1,2017,Saturday,June,Ground1,2280,33
2,2017,Tuesday,June,Ground1,1530,22
3,2017,Monday,June,Ground1,2000,32
4,2017,Saturday,June,Ground1,2235,33
5,2017,Sunday,June,Ground1,1515,24
6,2017,Saturday,June,Ground1,1455,22
7,2017,Monday,June,Ground1,1385,21
8,2017,Sunday,June,Ground1,1760,27
9,2017,Thursday,June,Ground1,1305,20
10,2017,Tuesday,June,Ground1,1645,25
11,2017,Saturday,June,Ground1,2005,29
12,2017,Monday,June,Ground1,1825,26
13,2017,Thursday,June,Ground1,1660,27
14,2017,Monday,June,Ground1,1475,24
15,2017,Wednesday,June,Ground1,1895,29
16,2017,Monday,June,Ground1,1520,25
17,2017,Wednesday,June,Ground1,1510,22
18,2017,Monday,June,Ground1,2100,31
19,2017,Thursday,June,Ground1,1910,29
20,2017,Monday,June,Ground1,1530,24
21,2017,Monday,June,Ground1,1465,23
22,2017,Tuesday,June,Ground1,1425,20
23,2017,Thursday,June,Ground1,1395,21
24,2017,Friday,June,Ground1,1975,28
25,2017,Thursday,June,Ground1,1800,26
26,2017,Sunday,June,Ground1,2015,29
27,2017,Monday,June,Ground1,1515,22
28,2017,Monday,June,Ground1,1590,24
29,2017,Wednesday,June,Ground1,1495,23
30,2017,Wednesday,June,Ground1,1685,24
1,2017,Sunday,July,Ground1,1840,29
2,2017,Monday,July,Ground1,1315,19
3,2017,Saturday,July,Ground1,1915,28
4,2017,Thursday,July,Ground1,1620,27
5,2017,Friday,July,Ground1,1710,24
6,2017,Saturday,July,Ground1,1880,30
7,2017,Monday,July,Ground1,1745,25
8,2017,Thursday,July,Ground1,1355,20
9,2017,Thursday,July,Ground1,1610,25
10,2017,Wednesday,July,Ground1,1940,28
11,2017,Thursday,July,Ground1,1870,28
12,2017,Wednesday,July,Ground1,1505,24
13,2017,Saturday,July,Ground1,1440,23
14,2017,Monday,July,Ground1,1730,28
15,2017,Sunday,July,Ground1,1780,27
16,2017,Thursday,July,Ground1,1345,21
17,2017,Friday,July,Ground1,1735,26
18,2017,Wednesday,July,Ground1,1745,27
19,2017,Friday,July,Ground1,1755,27
20,2017,Wednesday,July,Ground1,1655,26
21,2017,Monday,July,Ground1,1900,29
22,2017,Monday,July,Ground1,1490,23
23,2017,Wednesday,July,Ground1,1750,26
24,2017,Saturday,July,Ground1,1795,26
25,2017,Wednesday,July,Ground1,1530,23
26,2017,Saturday,July,Ground1,2050,30
27,2017,Sunday,July,Ground1,1910,29
28,2017,Monday,July,Ground1,1690,25
29,2017,Thursday,July,Ground1,1380,21
30,2017,Saturday,July,Ground1,1680,26
1,2017,Monday,August,Ground1,140,3
2,2017,Friday,August,Ground1,315,6
3,2017,Tuesday,August,Ground1,300,6
4,2017,Sunday,August,Ground1,570,8
5,2017,Monday,August,Ground1,45,2
6,2017,Sunday,August,Ground1,0,1
7,2017,Monday,August,Ground1,70,2
8,2017,Tuesday,August,Ground1,135,3
9,2017,Friday,August,Ground1,440,7
10,2017,Friday,August,Ground1,245,5
11,2017,Wednesday,August,Ground1,450,8
12,2017,Monday,August,Ground1,0,0
13,2017,Monday,August,Ground1,350,5
14,2017,Monday,August,Ground1,405,8
15,2017,Monday,August,Ground1,175,4
16,2017,Sunday,August,Ground1,645,11
17,2017,Wednesday,August,Ground1,290,5
18,2017,Wednesday,August,Ground1,305,5
19,2017,Sunday,August,Ground1,235,4
20,2017,Friday,August,Ground1,430,9
21,2017,Monday,August,Ground1,190,3
22,2017,Wednesday,August,Ground1,135,3
23,2017,Friday,August,Ground1,250,5
24,2017,Saturday,August,Ground1,560,11
25,2017,Saturday,August,Ground1,525,10
26,2017,Thursday,August,Ground1,185,4
27,2017,Friday,August,Ground1,200,4
28,2017,Monday,August,Ground1,100,2
29,2017,Tuesday,August,Ground1,0,1
30,2017,Wednesday,August,Ground1,230,5
1,2017,Tuesday,September,Ground1,420,7
2,2017,Saturday,September,Ground1,95,3
3,2017,Sunday,September,Ground1,380,7
4,2017,Thursday,September,Ground1,215,4
5,2017,Tuesday,September,Ground1,260,6
6,2017,Wednesday,September,Ground1,105,3
7,2017,Monday,September,Ground1,145,3
8,2017,Wednesday,September,Ground1,50,2
9,2017,Wednesday,September,Ground1,185,4
10,2017,Wednesday,September,Ground1,325,6
11,2017,Sunday,September,Ground1,440,7
12,2017,Wednesday,September,Ground1,195,4
13,2017,Friday,September,Ground1,295,6
14,2017,Monday,September,Ground1,155,4
15,2017,Thursday,September,Ground1,365,7
16,2017,Saturday,September,Ground1,545,9
17,2017,Thursday,September,Ground1,140,3
18,2017,Tuesday,September,Ground1,350,6
19,2017,Friday,September,Ground1,170,4
20,2017,Friday,September,Ground1,100,2
21,2017,Monday,September,Ground1,345,6
22,2017,Saturday,September,Ground1,265,5
23,2017,Tuesday,September,Ground1,0,1
24,2017,Saturday,September,Ground1,400,7
25,2017,Thursday,September,Ground1,235,5
26,2017,Sunday,September,Ground1,545,8
27,2017,Monday,September,Ground1,415,6
28,2017,Monday,September,Ground1,55,2
29,2017,Tuesday,September,Ground1,440,7
30,2017,Saturday,September,Ground1,630,9
1,2017,Wednesday,October,Ground1,740,12
2,2017,Tuesday,October,Ground1,585,9
3,2017,Thursday,October,Ground1,865,13
4,2017,Sunday,October,Ground1,725,10
5,2017,Thursday,October,Ground1,800,12
6,2017,Thursday,October,Ground1,385,6
7,2017,Monday,October,Ground1,795,13
8,2017,Saturday,October,Ground1,710,12
9,2017,Tuesday,October,Ground1,845,14
10,2017,Friday,October,Ground1,865,14
11,2017,Thursday,October,Ground1,785,12
12,2017,Sunday,October,Ground1,680,12
13,2017,Thursday,October,Ground1,490,7
14,2017,Monday,October,Ground1,375,7
15,2017,Sunday,October,Ground1,1020,15
16,2017,Monday,October,Ground1,555,9
17,2017,Thursday,October,Ground1,390,7
18,2017,Thursday,October,Ground1,420,8
19,2017,Monday,October,Ground1,525,8
20,2017,Monday,October,Ground1,910,15
21,2017,Monday,October,Ground1,320,6
22,2017,Saturday,October,Ground1,455,8
23,2017,Monday,October,Ground1,605,10
24,2017,Sunday,October,Ground1,775,12
25,2017,Wednesday,October,Ground1,465,9
26,2017,Saturday,October,Ground1,1015,16
27,2017,Sunday,October,Ground1,770,12
28,2017,Monday,October,Ground1,670,12
29,2017,Friday,October,Ground1,905,14
30,2017,Saturday,October,Ground1,1120,17
1,2017,Thursday,November,Ground1,810,14
2,2017,Saturday,November,Ground1,1375,20
3,2017,Tuesday,November,Ground1,985,15
4,2017,Monday,November,Ground1,425,8
5,2017,Monday,November,Ground1,610,11
6,2017,Friday,November,Ground1,595,10
7,2017,Monday,November,Ground1,415,7
8,2017,Sunday,November,Ground1,870,14
9,2017,Saturday,November,Ground1,1155,16
10,2017,Thursday,November,Ground1,575,10
